no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,full_date
2,0,2,0,Meal Plan 1,0,Room_Type 1,19,2018,10,2,Offline,0,0,0,85.0,0,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,19,2018,10,2,Online,0,0,0,116.1,0,02.10.2018
2,0,2,2,Meal Plan 1,0,Room_Type 1,19,2018,10,2,Offline,0,0,0,85.0,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 4,20,2018,10,2,Online,0,0,0,164.0,0,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,21,2018,10,2,Online,0,0,0,129.0,1,02.10.2018
1,0,2,0,Meal Plan 1,0,Room_Type 1,22,2018,10,2,Online,0,0,0,125.1,1,02.10.2018
2,0,2,3,Not Selected,0,Room_Type 1,23,2018,10,2,Online,0,0,0,94.36,1,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,10,2,Online,0,0,0,149.0,1,02.10.2018
2,0,2,2,Not Selected,0,Room_Type 1,24,2018,10,2,Online,0,0,0,129.0,3,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,25,2018,10,2,Online,0,0,0,133.0,1,02.10.2018
1,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,10,2,Online,0,0,0,147.0,0,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,26,2018,10,2,Online,0,0,0,133.0,0,02.10.2018
2,0,2,0,Meal Plan 1,0,Room_Type 1,26,2018,10,2,Online,0,0,0,160.0,1,02.10.2018
1,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,10,2,Online,0,0,0,147.0,0,02.10.2018
1,0,2,0,Not Selected,0,Room_Type 1,26,2018,10,2,Online,0,0,0,134.0,1,02.10.2018
2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,10,2,Online,0,0,0,139.28,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,10,2,Online,0,0,0,104.64,0,02.10.2018
1,0,2,1,Not Selected,0,Room_Type 1,31,2018,10,2,Online,0,0,0,114.3,1,02.10.2018
2,0,2,3,Meal Plan 2,0,Room_Type 4,32,2018,10,2,Online,0,0,0,152.98,0,02.10.2018
2,0,2,3,Meal Plan 2,0,Room_Type 4,33,2018,10,2,Online,0,0,0,123.82,0,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,33,2018,10,2,Online,0,0,0,108.0,0,02.10.2018
1,0,2,2,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,139.5,1,02.10.2018
3,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,158.4,1,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,34,2018,10,2,Online,0,0,0,108.0,2,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,34,2018,10,2,Online,0,0,0,108.0,0,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,95.47,1,02.10.2018
3,0,2,0,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,122.45,1,02.10.2018
2,0,2,2,Meal Plan 1,0,Room_Type 4,35,2018,10,2,Online,0,0,0,144.63,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,37,2018,10,2,Online,0,0,0,126.0,1,02.10.2018
1,0,2,3,Meal Plan 1,0,Room_Type 4,37,2018,10,2,Online,0,0,0,125.55,0,02.10.2018
3,0,2,1,Meal Plan 1,0,Room_Type 4,37,2018,10,2,Online,0,0,0,158.4,1,02.10.2018
2,0,2,2,Meal Plan 1,0,Room_Type 1,38,2018,10,2,Online,0,0,0,126.0,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,10,2,Online,0,0,0,126.0,1,02.10.2018
1,0,2,0,Meal Plan 1,0,Room_Type 1,39,2018,10,2,Online,0,0,0,134.0,1,02.10.2018
2,0,1,0,Not Selected,0,Room_Type 1,40,2018,10,2,Online,0,0,0,97.2,1,02.10.2018
3,0,1,0,Meal Plan 1,0,Room_Type 4,40,2018,10,2,Online,0,0,0,158.4,1,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,42,2018,10,2,Online,0,0,0,97.02,1,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 4,42,2018,10,2,Online,0,0,0,107.41,1,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,42,2018,10,2,Online,0,0,0,113.4,0,02.10.2018
1,0,2,0,Not Selected,0,Room_Type 1,44,2018,10,2,Online,0,0,0,102.6,1,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,44,2018,10,2,Online,0,0,0,108.0,1,02.10.2018
2,0,2,0,Meal Plan 1,0,Room_Type 1,44,2018,10,2,Online,0,0,0,113.4,0,02.10.2018
2,0,2,2,Meal Plan 1,0,Room_Type 4,46,2018,10,2,Online,0,0,0,90.55,1,02.10.2018
2,0,2,3,Not Selected,0,Room_Type 1,47,2018,10,2,Online,0,0,0,79.0,2,02.10.2018
1,0,2,0,Meal Plan 1,0,Room_Type 1,47,2018,10,2,Online,0,0,0,127.0,1,02.10.2018
2,0,2,3,Not Selected,0,Room_Type 1,47,2018,10,2,Online,0,0,0,79.0,2,02.10.2018
2,0,2,0,Not Selected,0,Room_Type 1,47,2018,10,2,Online,0,0,0,83.16,2,02.10.2018
3,0,2,0,Meal Plan 1,0,Room_Type 4,51,2018,10,2,Online,0,0,0,151.2,1,02.10.2018
1,0,2,0,Not Selected,0,Room_Type 1,52,2018,10,2,Online,0,0,0,108.0,1,02.10.2018
2,0,2,0,Meal Plan 1,0,Room_Type 1,54,2018,10,2,Online,0,0,0,118.8,2,02.10.2018
2,0,2,2,Not Selected,0,Room_Type 1,54,2018,10,2,Online,0,0,0,108.0,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,57,2018,10,2,Online,0,0,0,118.8,2,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,59,2018,10,2,Online,0,0,0,118.8,1,02.10.2018
2,1,2,0,Meal Plan 1,0,Room_Type 4,75,2018,10,2,Online,0,0,0,96.78,1,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 4,81,2018,10,2,Online,0,0,0,119.07,0,02.10.2018
3,0,2,1,Meal Plan 1,0,Room_Type 4,86,2018,10,2,Online,0,0,0,151.2,2,02.10.2018
2,0,2,0,Meal Plan 1,0,Room_Type 4,88,2018,10,2,Online,0,0,0,132.3,1,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,95,2018,10,2,Online,0,0,0,108.0,2,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,102,2018,10,2,Online,0,0,0,108.0,1,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,102,2018,10,2,Online,0,0,0,108.0,0,02.10.2018
1,0,1,0,Not Selected,0,Room_Type 1,117,2018,10,2,Online,0,0,0,108.0,2,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,127,2018,10,2,Online,0,0,0,91.48,1,02.10.2018
3,0,2,3,Meal Plan 1,0,Room_Type 6,127,2018,10,2,Online,0,0,0,146.92,1,02.10.2018
2,0,2,1,Not Selected,0,Room_Type 1,133,2018,10,2,Online,0,0,0,108.0,0,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,161,2018,10,2,Online,0,0,0,91.48,1,02.10.2018
3,0,2,3,Meal Plan 1,0,Room_Type 1,161,2018,10,2,Online,0,0,0,108.8,2,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,163,2018,10,2,Offline,0,0,0,80.75,0,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,163,2018,10,2,Offline,0,0,0,80.75,0,02.10.2018
2,1,2,5,Meal Plan 1,0,Room_Type 1,177,2018,10,2,Online,0,0,0,125.1,1,02.10.2018
3,0,3,5,Meal Plan 2,0,Room_Type 1,185,2018,10,2,Offline,0,0,0,150.4,0,02.10.2018
2,1,2,5,Meal Plan 1,0,Room_Type 1,186,2018,10,2,Online,0,0,0,125.1,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,195,2018,10,2,Online,0,0,0,108.9,2,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,222,2018,10,2,Online,0,0,0,102.85,1,02.10.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,249,2018,10,2,Online,0,0,0,119.85,0,02.10.2018
2,0,2,1,Meal Plan 1,0,Room_Type 1,257,2018,10,2,Online,0,0,0,106.2,3,02.10.2018
2,0,2,5,Not Selected,0,Room_Type 1,258,2018,10,2,Online,0,0,0,90.1,0,02.10.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,258,2018,10,2,Online,0,0,0,100.3,0,02.10.2018
2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,3,Corporate,1,0,3,75.0,0,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 5,0,2018,10,3,Online,0,0,0,156.0,0,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,3,Corporate,1,0,1,65.0,0,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,3,Corporate,1,0,3,65.0,0,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 5,1,2018,10,3,Corporate,0,0,0,77.0,2,03.10.2018
2,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,10,3,Complementary,0,0,0,0.0,2,03.10.2018
2,0,1,0,Meal Plan 1,0,Room_Type 4,3,2018,10,3,Aviation,1,0,1,110.0,0,03.10.2018
1,0,1,0,Meal Plan 1,1,Room_Type 1,4,2018,10,3,Corporate,1,0,1,67.0,1,03.10.2018
2,0,1,2,Not Selected,0,Room_Type 1,4,2018,10,3,Online,0,0,0,140.0,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,10,3,Online,0,0,0,160.0,1,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,10,3,Corporate,1,0,9,65.0,1,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,10,3,Corporate,0,0,0,89.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,10,3,Online,0,0,0,117.04,1,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,10,3,Corporate,0,0,0,89.0,0,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,10,3,Corporate,1,0,1,89.0,0,03.10.2018
2,0,1,1,Meal Plan 1,1,Room_Type 1,6,2018,10,3,Online,0,0,0,164.5,3,03.10.2018
2,0,1,1,Not Selected,0,Room_Type 1,7,2018,10,3,Online,0,0,0,140.0,1,03.10.2018
1,0,1,2,Not Selected,0,Room_Type 1,7,2018,10,3,Online,0,0,0,103.18,3,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,10,3,Online,0,0,0,117.04,1,03.10.2018
1,0,1,2,Not Selected,0,Room_Type 1,10,2018,10,3,Online,0,0,0,135.0,3,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,10,3,Offline,0,0,0,105.0,0,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,10,3,Online,0,0,0,145.0,2,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,10,3,Online,0,0,0,130.9,1,03.10.2018
2,0,1,2,Not Selected,1,Room_Type 1,11,2018,10,3,Online,0,0,0,144.0,2,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
2,0,1,1,Not Selected,0,Room_Type 1,12,2018,10,3,Online,0,0,0,135.0,0,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,14,2018,10,3,Corporate,0,0,0,95.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Corporate,0,0,0,95.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Corporate,0,0,0,95.0,0,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,10,3,Online,0,0,0,149.0,0,03.10.2018
1,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,10,3,Corporate,1,1,5,95.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,20,2018,10,3,Online,0,0,0,149.0,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,20,2018,10,3,Online,0,0,0,108.99,1,03.10.2018
2,0,1,3,Not Selected,0,Room_Type 1,21,2018,10,3,Online,0,0,0,129.0,1,03.10.2018
2,0,1,2,Not Selected,0,Room_Type 1,21,2018,10,3,Online,0,0,0,99.33,1,03.10.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,24,2018,10,3,Corporate,1,0,2,95.0,0,03.10.2018
2,0,1,2,Not Selected,0,Room_Type 1,24,2018,10,3,Online,0,0,0,116.1,0,03.10.2018
2,0,1,1,Not Selected,0,Room_Type 1,25,2018,10,3,Online,0,0,0,129.0,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,10,3,Online,0,0,0,108.99,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,26,2018,10,3,Online,0,0,0,153.0,2,03.10.2018
2,0,1,2,Not Selected,1,Room_Type 1,26,2018,10,3,Online,0,0,0,142.0,2,03.10.2018
2,0,1,3,Not Selected,0,Room_Type 1,26,2018,10,3,Online,0,0,0,103.76,1,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,10,3,Offline,0,0,0,95.0,0,03.10.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,27,2018,10,3,Online,0,0,0,163.8,0,03.10.2018
2,0,1,0,Not Selected,0,Room_Type 1,28,2018,10,3,Online,0,0,0,126.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,10,3,Offline,0,0,0,85.5,0,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,10,3,Online,0,0,0,133.75,1,03.10.2018
2,0,1,5,Meal Plan 1,0,Room_Type 4,28,2018,10,3,Online,0,0,0,137.2,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,29,2018,10,3,Online,0,0,0,143.03,3,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,30,2018,10,3,Online,0,0,0,152.78,0,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,30,2018,10,3,Online,0,0,0,139.28,0,03.10.2018
3,0,1,5,Meal Plan 1,0,Room_Type 4,31,2018,10,3,Online,0,0,0,173.25,1,03.10.2018
2,1,1,1,Not Selected,0,Room_Type 1,31,2018,10,3,Online,0,0,0,116.55,0,03.10.2018
1,0,1,0,Not Selected,0,Room_Type 1,33,2018,10,3,Online,0,0,0,120.6,1,03.10.2018
3,0,1,1,Meal Plan 1,0,Room_Type 6,33,2018,10,3,Online,0,0,0,215.55,3,03.10.2018
3,0,1,3,Meal Plan 1,0,Room_Type 4,35,2018,10,3,Online,0,0,0,158.4,2,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,35,2018,10,3,Online,0,0,0,139.5,0,03.10.2018
2,0,1,1,Meal Plan 1,1,Room_Type 4,36,2018,10,3,Online,0,0,0,148.5,2,03.10.2018
2,0,1,1,Not Selected,0,Room_Type 1,36,2018,10,3,Online,0,0,0,97.2,0,03.10.2018
1,0,1,2,Meal Plan 1,0,Room_Type 1,38,2018,10,3,Online,0,0,0,117.0,1,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,38,2018,10,3,Online,0,0,0,95.48,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2018,10,3,Online,0,0,0,118.0,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2018,10,3,Online,0,0,0,118.0,0,03.10.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,40,2018,10,3,Online,0,0,0,95.48,1,03.10.2018
1,0,1,2,Meal Plan 1,0,Room_Type 1,41,2018,10,3,Online,0,0,0,105.3,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,10,3,Online,0,0,0,126.0,2,03.10.2018
2,0,1,0,Not Selected,0,Room_Type 1,43,2018,10,3,Online,0,0,0,108.0,1,03.10.2018
2,1,1,3,Meal Plan 1,0,Room_Type 4,44,2018,10,3,Online,0,0,0,104.48,1,03.10.2018
3,0,1,0,Meal Plan 1,0,Room_Type 4,45,2018,10,3,Online,0,0,0,158.4,1,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,45,2018,10,3,Online,0,0,0,111.6,0,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,10,3,Online,0,0,0,126.0,0,03.10.2018
2,0,1,2,Meal Plan 2,0,Room_Type 1,47,2018,10,3,Online,0,0,0,153.0,1,03.10.2018
2,0,1,2,Not Selected,0,Room_Type 1,49,2018,10,3,Online,0,0,0,111.0,1,03.10.2018
2,0,1,3,Not Selected,0,Room_Type 1,49,2018,10,3,Online,0,0,0,108.0,0,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,49,2018,10,3,Online,0,0,0,118.8,2,03.10.2018
2,0,1,2,Not Selected,0,Room_Type 1,49,2018,10,3,Online,0,0,0,108.0,1,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 4,66,2018,10,3,Online,0,0,0,119.07,1,03.10.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,67,2018,10,3,Offline,0,0,0,85.0,0,03.10.2018
2,0,1,0,Meal Plan 1,0,Room_Type 1,74,2018,10,3,Online,0,0,0,91.48,1,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,84,2018,10,3,Online,0,0,0,118.8,3,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,10,3,Online,0,0,0,113.4,1,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,10,3,Offline,0,0,0,80.75,0,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,91,2018,10,3,Online,0,0,0,113.4,2,03.10.2018
1,0,1,1,Meal Plan 1,0,Room_Type 1,92,2018,10,3,Online,0,0,0,113.4,3,03.10.2018
1,0,1,1,Not Selected,0,Room_Type 1,96,2018,10,3,Online,0,0,0,108.0,3,03.10.2018
1,0,1,1,Not Selected,0,Room_Type 1,96,2018,10,3,Online,0,0,0,108.0,0,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,107,2018,10,3,Offline,0,0,0,80.75,0,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,107,2018,10,3,Offline,0,0,0,95.0,0,03.10.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,109,2018,10,3,Complementary,0,0,0,0.0,0,03.10.2018
2,0,2,5,Not Selected,0,Room_Type 1,127,2018,10,3,Online,0,0,0,108.0,2,03.10.2018
2,0,1,0,Meal Plan 1,0,Room_Type 1,133,2018,10,3,Online,0,0,0,118.8,2,03.10.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,137,2018,10,3,Online,0,0,0,132.3,2,03.10.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,140,2018,10,3,Online,0,0,0,118.8,1,03.10.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,150,2018,10,3,Online,0,0,0,118.8,2,03.10.2018
2,1,1,2,Meal Plan 1,0,Room_Type 1,150,2018,10,3,Online,0,0,0,135.0,0,03.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,10,4,Online,0,0,0,103.5,2,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 6,2,2018,10,4,Online,0,0,0,175.56,1,04.10.2018
2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,10,4,Online,0,0,0,134.75,1,04.10.2018
3,0,0,5,Meal Plan 1,0,Room_Type 7,5,2018,10,4,Online,0,0,0,229.46,0,04.10.2018
1,0,0,5,Meal Plan 1,0,Room_Type 1,5,2018,10,4,Corporate,0,0,0,131.0,0,04.10.2018
2,0,0,4,Not Selected,0,Room_Type 1,6,2018,10,4,Online,0,0,0,140.0,0,04.10.2018
2,0,0,5,Not Selected,0,Room_Type 1,7,2018,10,4,Online,0,0,0,140.0,1,04.10.2018
1,0,0,5,Not Selected,0,Room_Type 1,7,2018,10,4,Online,0,0,0,140.0,2,04.10.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,10,4,Online,0,0,0,160.0,1,04.10.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,11,2018,10,4,Complementary,1,1,1,0.0,0,04.10.2018
1,0,0,2,Meal Plan 2,0,Room_Type 1,11,2018,10,4,Complementary,1,1,0,0.0,0,04.10.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,10,4,Online,0,0,0,126.1,0,04.10.2018
2,0,2,5,Meal Plan 2,0,Room_Type 1,14,2018,10,4,Online,0,0,0,153.03,0,04.10.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,4,Offline,0,0,0,129.0,1,04.10.2018
1,1,0,2,Meal Plan 1,0,Room_Type 1,15,2018,10,4,Online,0,0,0,116.31,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2018,10,4,Online,0,0,0,149.0,0,04.10.2018
2,0,0,3,Not Selected,0,Room_Type 1,20,2018,10,4,Online,0,0,0,129.0,0,04.10.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,10,4,Offline,0,0,0,85.0,0,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2018,10,4,Online,0,0,0,149.0,0,04.10.2018
2,0,0,3,Not Selected,0,Room_Type 1,21,2018,10,4,Online,0,0,0,116.1,0,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85.0,0,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85.0,0,04.10.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85.0,0,04.10.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Online,0,0,0,169.0,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,4,Online,0,0,0,147.67,2,04.10.2018
2,0,0,5,Meal Plan 1,0,Room_Type 4,28,2018,10,4,Online,0,0,0,160.3,2,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,30,2018,10,4,Online,0,0,0,144.8,1,04.10.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Online,0,0,0,125.1,1,04.10.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Online,0,0,0,134.1,1,04.10.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Offline,0,0,0,85.5,0,04.10.2018
3,0,2,5,Meal Plan 1,0,Room_Type 4,32,2018,10,4,Online,0,0,0,171.13,2,04.10.2018
2,0,0,3,Meal Plan 1,1,Room_Type 4,34,2018,10,4,Online,0,0,0,160.2,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,34,2018,10,4,Online,0,0,0,151.2,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,38,2018,10,4,Online,0,0,0,125.55,0,04.10.2018
2,0,0,5,Meal Plan 1,0,Room_Type 4,41,2018,10,4,Online,0,0,0,139.5,2,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,10,4,Online,0,0,0,102.04,1,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,46,2018,10,4,Online,0,0,0,139.5,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,47,2018,10,4,Online,0,0,0,118.8,1,04.10.2018
2,0,0,3,Not Selected,0,Room_Type 1,48,2018,10,4,Online,0,0,0,108.0,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,10,4,Online,0,0,0,118.8,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,10,4,Online,0,0,0,118.8,0,04.10.2018
2,0,0,2,Meal Plan 1,1,Room_Type 1,50,2018,10,4,Online,0,0,0,127.8,2,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,51,2018,10,4,Online,0,0,0,118.8,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,53,2018,10,4,Online,0,0,0,118.8,2,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,53,2018,10,4,Online,0,0,0,118.8,2,04.10.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,83,2018,10,4,Online,0,0,0,118.8,1,04.10.2018
2,0,0,1,Not Selected,0,Room_Type 1,122,2018,10,4,Online,0,0,0,108.0,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,131,2018,10,4,Online,0,0,0,144.67,1,04.10.2018
1,0,0,5,Meal Plan 1,0,Room_Type 1,139,2018,10,4,Online,0,0,0,102.06,0,04.10.2018
3,0,0,5,Meal Plan 1,0,Room_Type 4,144,2018,10,4,Online,0,0,0,151.2,1,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,10,4,Online,0,0,0,118.8,3,04.10.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,164,2018,10,4,Offline,0,0,0,82.28,0,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,168,2018,10,4,Offline,0,0,0,82.28,0,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,168,2018,10,4,Offline,0,0,0,96.8,0,04.10.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,172,2018,10,4,Online,0,0,0,125.1,0,04.10.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,172,2018,10,4,Online,0,0,0,108.9,0,04.10.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,172,2018,10,4,Online,0,0,0,108.9,0,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 6,172,2018,10,4,Online,0,0,0,180.9,0,04.10.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,174,2018,10,4,Online,0,0,0,141.3,0,04.10.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,10,4,Offline,0,0,0,82.28,0,04.10.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,10,4,Online,0,0,0,103.5,2,04.10.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,184,2018,10,4,Online,0,0,0,122.4,0,04.10.2018
1,0,0,3,Meal Plan 1,0,Room_Type 2,184,2018,10,4,Online,0,0,0,101.05,0,04.10.2018
